bien,1,1,0.0,0.0,0.028037383177570093,-0.05046728971962617,0.04299065420560748,-0.05046728971962617,0.05794392523364486,-0.05046728971962617,-0.03177570093457944,-0.048598130841121495,-0.05420560747663551,-0.04672897196261682,-0.07476635514018691,-0.044859813084112146,0.08037383177570094,-0.028037383177570093,-0.10654205607476636,-0.018691588785046728,0.03364485981308411,0.052336448598130844,-0.03925233644859813,0.052336448598130844,0.2130841121495327,0.25794392523364484,-0.2616822429906542,0.2672897196261682,0.297196261682243,0.6654205607476635,-0.3401869158878505,0.6542056074766355,0.13457943925233645,0.38691588785046727,-0.30280373831775703,0.9775700934579439,0.08598130841121496,0.31588785046728973,-0.30280373831775703,1.0,0.09719626168224299,0.2504672897196262,-0.25794392523364484,1.0,0.10467289719626169,0.27102803738317754,-0.2542056074766355,1.0,0.11588785046728972,0.9401869158878504,-0.17196261682242991,0.9495327102803738,0.09719626168224299,1.0,-0.22803738317757008,1.0,0.07663551401869159,1.0,-0.2,1.0,0.08224299065420561,1.0,-0.20186915887850468,1.0,0.04672897196261682,1.0,-0.12710280373831775,1.0
bien,1,2,0.0,0.0,0.05010438413361169,-0.06471816283924843,0.07515657620041753,-0.06263048016701461,0.09812108559498957,-0.05845511482254697,-0.03549060542797495,-0.06680584551148225,-0.06263048016701461,-0.06680584551148225,-0.08559498956158663,-0.06471816283924843,0.14822546972860126,-0.014613778705636743,-0.11691022964509394,-0.027139874739039668,0.05219206680584551,0.081419624217119,-0.054279749478079335,0.07515657620041753,0.38413361169102295,0.4321503131524008,-0.3465553235908142,0.4405010438413361,0.453027139874739,0.9749478079331941,-0.47390396659707723,0.906054279749478,0.07933194154488518,0.4906054279749478,-0.48851774530271397,1.0,0.025052192066805846,0.3444676409185804,-0.5260960334029228,1.0,0.04384133611691023,0.29436325678496866,-0.4592901878914405,1.0,0.05010438413361169,0.3277661795407098,-0.4321503131524008,1.0,0.25052192066805845,1.0,-0.20250521920668058,1.0,0.24634655532359082,1.0,-0.19832985386221294,1.0,0.25260960334029225,1.0,-0.16701461377870563,1.0,0.27139874739039666,1.0,-0.17536534446764093,1.0,0.18997912317327767,1.0,-0.081419624217119,1.0
bien,1,3,0.0,0.0,0.05010438413361169,-0.06680584551148225,0.07515657620041753,-0.06263048016701461,0.1022964509394572,-0.05845511482254697,-0.033402922755741124,-0.06889352818371608,-0.06263048016701461,-0.06889352818371608,-0.08977035490605428,-0.06680584551148225,0.15031315240083507,-0.006263048016701462,-0.12317327766179541,-0.014613778705636743,0.05010438413361169,0.08559498956158663,-0.05636743215031315,0.07933194154488518,0.407098121085595,0.4384133611691023,-0.35281837160751567,0.4801670146137787,0.5177453027139874,0.9979123173277662,-0.5073068893528184,0.9874739039665971,0.08977035490605428,0.569937369519833,-0.534446764091858,1.0,0.018789144050104383,0.4175365344467641,-0.5720250521920668,1.0,0.03549060542797495,0.33611691022964507,-0.5260960334029228,1.0,0.04592901878914405,0.38413361169102295,-0.4968684759916493,1.0,0.27348643006263046,1.0,-0.2045929018789144,1.0,0.2546972860125261,1.0,-0.20876826722338204,1.0,0.27348643006263046,1.0,-0.16075156576200417,1.0,0.29018789144050106,1.0,-0.16701461377870563,1.0,0.22338204592901878,1.0,-0.060542797494780795,1.0
bien,1,4,0.0,0.0,0.05450733752620545,-0.07547169811320754,0.0859538784067086,-0.07337526205450734,0.11320754716981132,-0.07127882599580712,-0.031446540880503145,-0.07756813417190776,-0.06289308176100629,-0.07756813417190776,-0.09224318658280922,-0.07756813417190776,0.16142557651991615,-0.025157232704402517,-0.1278825995807128,-0.033542976939203356,0.050314465408805034,0.0880503144654088,-0.05660377358490566,0.08385744234800839,0.4088050314465409,0.4360587002096436,-0.3710691823899371,0.4570230607966457,0.6205450733752621,1.0,-0.5324947589098532,0.9643605870020965,0.1970649895178197,0.6058700209643606,-0.5618448637316562,1.0,0.12368972746331237,0.46331236897274636,-0.6037735849056604,1.0,0.129979035639413,0.37735849056603776,-0.5534591194968553,1.0,0.13626834381551362,0.42557651991614254,-0.5220125786163522,1.0,0.28721174004192873,1.0,-0.21174004192872117,1.0,0.27253668763102723,1.0,-0.20545073375262055,1.0,0.2914046121593291,1.0,-0.15723270440251572,1.0,0.31236897274633124,1.0,-0.16352201257861634,1.0,0.2348008385744235,1.0,-0.05450733752620545,1.0
bien,1,5,0.0,0.0,0.05416666666666667,-0.07291666666666667,0.08541666666666667,-0.07083333333333333,0.11458333333333333,-0.06875,-0.0375,-0.07291666666666667,-0.06666666666666667,-0.07083333333333333,-0.09583333333333334,-0.06666666666666667,0.15833333333333333,-0.025,-0.125,-0.020833333333333332,0.06041666666666667,0.0875,-0.052083333333333336,0.0875,0.42291666666666666,0.47708333333333336,-0.37916666666666665,0.4395833333333333,0.6333333333333333,1.0,-0.5916666666666667,0.95,0.20833333333333334,0.6375,-0.6520833333333333,1.0,0.13333333333333333,0.48333333333333334,-0.6916666666666667,1.0,0.15416666666666667,0.4083333333333333,-0.6395833333333333,1.0,0.15833333333333333,0.4479166666666667,-0.6104166666666667,1.0,0.2604166666666667,1.0,-0.2604166666666667,1.0,0.23541666666666666,1.0,-0.25833333333333336,1.0,0.23958333333333334,1.0,-0.22708333333333333,1.0,0.2625,1.0,-0.2375,1.0,0.16458333333333333,1.0,-0.13541666666666666,1.0
bien,1,6,0.0,0.0,0.04680851063829787,-0.07872340425531915,0.07234042553191489,-0.07659574468085106,0.09787234042553192,-0.07234042553191489,-0.0425531914893617,-0.08297872340425531,-0.07446808510638298,-0.08085106382978724,-0.10425531914893617,-0.07872340425531915,0.13191489361702127,-0.029787234042553193,-0.1425531914893617,-0.03404255319148936,0.05106382978723404,0.09148936170212765,-0.059574468085106386,0.09361702127659574,0.38085106382978723,0.46808510638297873,-0.3872340425531915,0.4723404255319149,0.5276595744680851,1.0,-0.6063829787234043,1.0,0.20638297872340425,0.597872340425532,-0.6510638297872341,1.0,0.10425531914893617,0.451063829787234,-0.7021276595744681,1.0,0.1829787234042553,0.3872340425531915,-0.6340425531914894,1.0,0.1851063829787234,0.42340425531914894,-0.597872340425532,1.0,0.22127659574468084,1.0,-0.2574468085106383,1.0,0.21063829787234042,1.0,-0.25957446808510637,1.0,0.2425531914893617,1.0,-0.20425531914893616,1.0,0.26170212765957446,1.0,-0.2127659574468085,1.0,0.18085106382978725,1.0,-0.10851063829787234,1.0
bien,2,1,0.0,0.0,0.039337474120082816,-0.062111801242236024,0.062111801242236024,-0.06418219461697723,0.08695652173913043,-0.06418219461697723,-0.035196687370600416,-0.062111801242236024,-0.06418219461697723,-0.062111801242236024,-0.08695652173913043,-0.06418219461697723,0.10766045548654245,-0.049689440993788817,-0.12008281573498965,-0.047619047619047616,0.035196687370600416,0.057971014492753624,-0.051759834368530024,0.062111801242236024,0.2608695652173913,0.2443064182194617,-0.3084886128364389,0.2587991718426501,0.3333333333333333,0.6583850931677019,-0.43685300207039335,0.7122153209109731,0.2753623188405797,0.7246376811594203,-0.40993788819875776,1.0,0.21325051759834368,0.5962732919254659,-0.4161490683229814,1.0,0.19254658385093168,0.525879917184265,-0.36645962732919257,1.0,0.18633540372670807,0.5279503105590062,-0.3581780538302277,1.0,0.15527950310559005,1.0,-0.16977225672877846,1.0,0.17805383022774326,1.0,-0.20496894409937888,1.0,0.18633540372670807,1.0,-0.19047619047619047,1.0,0.18840579710144928,1.0,-0.19461697722567287,1.0,0.12836438923395446,1.0,-0.12422360248447205,1.0
bien,2,10,0.0,0.0,0.049773755656108594,-0.06334841628959276,0.07692307692307693,-0.06334841628959276,0.1085972850678733,-0.06334841628959276,-0.03167420814479638,-0.06561085972850679,-0.058823529411764705,-0.06561085972850679,-0.08597285067873303,-0.06561085972850679,0.14705882352941177,-0.03619909502262444,-0.1085972850678733,-0.04524886877828054,0.042986425339366516,0.07692307692307693,-0.04072398190045249,0.07692307692307693,0.3416289592760181,0.3416289592760181,-0.30995475113122173,0.36199095022624433,0.4343891402714932,0.8778280542986425,-0.49095022624434387,0.8280542986425339,0.006787330316742082,0.7330316742081447,-0.5972850678733032,1.0,-0.12217194570135746,0.6470588235294118,-0.6606334841628959,1.0,-0.12895927601809956,0.5656108597285068,-0.5904977375565611,1.0,-0.09276018099547512,0.5859728506787331,-0.5542986425339367,1.0,0.2171945701357466,1.0,-0.23529411764705882,1.0,0.1832579185520362,1.0,-0.29411764705882354,1.0,0.17873303167420815,1.0,-0.28054298642533937,1.0,0.19457013574660634,1.0,-0.2828054298642534,1.0,0.07918552036199095,1.0,-0.21266968325791855,1.0
bien,2,11,0.0,0.0,0.04861111111111111,-0.06018518518518518,0.0763888888888889,-0.05555555555555555,0.10648148148148148,-0.05324074074074074,-0.034722222222222224,-0.06481481481481481,-0.06481481481481481,-0.06481481481481481,-0.09259259259259259,-0.06481481481481481,0.14583333333333334,-0.023148148148148147,-0.12268518518518519,-0.046296296296296294,0.04398148148148148,0.08564814814814815,-0.046296296296296294,0.08101851851851852,0.3541666666666667,0.36342592592592593,-0.3194444444444444,0.38657407407407407,0.4513888888888889,0.9166666666666666,-0.5162037037037037,0.8518518518518519,0.034722222222222224,0.7592592592592593,-0.5763888888888888,1.0,-0.06944444444444445,0.7129629629629629,-0.5810185185185185,1.0,-0.07175925925925926,0.6273148148148148,-0.5115740740740741,1.0,-0.046296296296296294,0.6365740740740741,-0.5,1.0,0.2222222222222222,1.0,-0.25,1.0,0.18981481481481483,1.0,-0.29398148148148145,1.0,0.18287037037037038,1.0,-0.2777777777777778,1.0,0.19675925925925927,1.0,-0.2824074074074074,1.0,0.09259259259259259,1.0,-0.21064814814814814,1.0
bien,2,12,0.0,0.0,0.04439252336448598,-0.056074766355140186,0.07242990654205607,-0.0514018691588785,0.10747663551401869,-0.04906542056074766,-0.0397196261682243,-0.0630841121495327,-0.06775700934579439,-0.0630841121495327,-0.0911214953271028,-0.0630841121495327,0.14953271028037382,-0.016355140186915886,-0.11682242990654206,-0.04439252336448598,0.04205607476635514,0.08644859813084112,-0.04906542056074766,0.0794392523364486,0.3621495327102804,0.37149532710280375,-0.3130841121495327,0.39485981308411217,0.3925233644859813,0.9065420560747663,-0.5257009345794392,0.8598130841121495,0.13317757009345793,0.8294392523364486,-0.4719626168224299,1.0,0.12149532710280374,0.7967289719626168,-0.39485981308411217,1.0,0.10514018691588785,0.7079439252336449,-0.3341121495327103,1.0,0.08878504672897196,0.7242990654205608,-0.3598130841121495,1.0,0.22897196261682243,1.0,-0.2546728971962617,1.0,0.19626168224299065,1.0,-0.2897196261682243,1.0,0.18925233644859812,1.0,-0.2757009345794392,1.0,0.20327102803738317,1.0,-0.28738317757009346,1.0,0.102803738317757,1.0,-0.20093457943925233,1.0
